"medical school,health education,medicine,health professional,medical education",care practice patient nurse student medical study physician program training clerkships medicine clerkship students clinical pediatrics neurology required physicians evaluation hospital supervision g patients surgery emergency require osteopathic e dermatology doctor internal gynecology setting teaching electives radiology obstetrics typically rotations elicit fundamentals surgeries specialties elective intern
"primary care,physician assistant,nursing,hospital",care practice patient nurse student medical study physician program training perioperative preoperative rnfa nursing circulating surgical sterile intraoperative scrub postoperative surgeon perianaesthesia instrument patients nurses anaesthesiologists asepsis suctioning nauseated anaesthetists manages disinfecting recovery surgery draping scrubbed anaesthetic anaesthesia disoriented technologists anticipates retraction needs perform breaches assistant cares
catheter,implant technique device procedure method placement tube place catheter position breast incision implants augmentation navel emplacement silicone umbilical emplacing trans gel tuba filled inserting pre inapplicable incompressible prosthesis pocket implantation dissection transaxillary saline insertion koeller periareolar inframammary approach inserted chest gerow areola axilla superiorly elastomer j
"targeted therapy,clinical research",disease review development recent clinical target therapeutic therapy drug potential abcream antibody treatment psoriasis monoclonal anogen patients antibodies anti improvement pasi xuzhou eczema platelet neutralizing biotech achieved enboke inflammatory cardiovascular topical phase sfda completed yes china diseases immunosorbent biopharmaceuticals trials chemokines iiia cycle humanized interleukin biopharmaceutical bioactive hemorrhagic
chemotherapy,disease review development recent clinical target therapeutic therapy drug potential saladax tdm paclitaxel oncology tests chemotherapy monitoring blood nsclc dosed dosing assays study patient fluoruracil randomized cesar demonstrated infusional healthineers measure cancer fu collaboration cepac pharmaceutical levels non fosun shanghai utility docetaxel develops individualize imatinib multicenter exposure
"measurement,test (assessment),predictive validity,program evaluation,evaluation,standardized test",score quality scale measure assess assessment study questionnaire test result confidence g weighting e item metacognition specific respondent answer computerized testing judgments assessments selection metamemory cognitive accuracy psychology summative calibrating researchers question developing applied correctness numeric conceptions comprehension cw formative adaptive assessing subjective evaluating inclination certainty variables exam
data collection,score quality scale measure assess assessment study questionnaire test result xsight data qualitative analysis researchers nvivo evaluating numerical qda research non qsr professionals information pdfs tools testing software unstructured interrogate projects query classifying frameworks review compile importing encompass arranging range researching satisfaction packaging superseded conclusions comparisons undertaking visually flexibility functionality
platelet,concentration plasma dog fluid blood serum human study cat sodium bicarbonate intravenous overdose acidosis hypernatremia ketoacidosis metabolic hco patients medication injection tricyclic hydrogen severe antidepressant anions insufficiency edema diabetic cause ml diarrhea vomiting solution twitchings potassium indicated medicines alkalinizing ph calcium poisoning alkalinization meq intoxications used resuscitative
"myocardial infarction,heart failure",patient acute mortality stroke hospital outcome event admission risk death timi stemi coronary nstemi patients braunwald score thrombolysis percutaneous ischemic infarction myocardial ua recurrent cardiovascular sabatine md group prognostication revascularization clinical angioplasty flow aro angina disease ischemia categorizes calculators syndromes stratification chairmanship brigham quincy study therapeutic calculation
"population growth,incidence rate,survival rate,population decline",rate population prevalence study incidence datum increase mortality age death adult estimated hiv aids african america excluding caribbean adults americans faceted american cdc stigma multi contracting bahamas homosexuality north infections infected indication accounted every community prevention children central reducing vary rates solution ranging within centers extent crisis risk
mortality rate,rate population prevalence study incidence datum increase mortality age death ramr adjusted risk hospitals predicted patients hospital rates observed weighted predictor standardised model need overall nhs biased find surgeons indicator predict utilize compare summary comparing observe utilized index construct g reflect formula hence group measures e bbc institution
pharmacokinetics,dose iron study pharmacokinetic drug concentration administration oral plasma 2010 simvastatin sitagliptin mg juvisync merck adenomas doses diabetes inhibitor hmg patients carcinogenicity rats seen coa approved assays dosage cholesterol nomutagenic type dyslipidemias ranolazine dronedarone gemfibrozil harderian clastogenic effects liver danazol fibrates levels dipeptidyl tumorigenic amiodarone colchicine co kg
biopsy,case report lesion present rare diagnosis lymphoma mass cyst reveal endometrial tumor carcinoma omentectomy uterine myometrial uterus lymphadenectomy iiic cc figo metastases invasion cancer aortic pelvic surgery parametrial involvement para bleeding cytoreductive surgical adnexa staging serosa oophorectomy confined myometrium ivb aggressive curettage sonography atrophic serous iiib papillary dilatation
data collection,system cost datum tool analysis provide design technology develop information data warehouse automation dwa lifecycle tools productivity integration etl patterns automating encapsulate cio improve quality metadata assuring agile accelerating source management repository scheduling consistency cycles analyst modification providers deployment documentation advantages promising exploration easier deliver faster
"software,information",system cost datum tool analysis provide design technology develop information software diagnosis techniques code metrics engineering development sources visualization bybass maintenance management repository indicators analyzing methods languages modeling projects specific combine kpis developer automatic approaches aims implementation perfective maintainability tools programming example project decoupled risk strength models
"therapy,adjuvant therapy,chemotherapy,hormone therapy,clinical trial,cognitive behavioral therapy",treatment patient trial therapy study month week efficacy effect receive durvalumab placebo progression astrazeneca phase cancer lung patients tremelimumab metastatic urothelial chemotherapy survival nsclc medi hpv cell increased non platinum pd clinical months imfinzi fda disease free iii underway gefitinib neoadjuvant medimmune b combining tlr metastases adjuvant
adsorption,phase solution water surface adsorption form study temperature structure formation cerium ysz ceria doped gadolinium sofcs cgo conductivity gdc ionic oxide gd electrolyte nitrate nanocasting vacancies gadolinia nanopowder sofc gco ceric yttria material co nanocrystals temperatures h dopant zirconia spt nanowires trivalent researchers nanoparticle oxidised ceo oxalate nanomaterials solid pyrolysis
evaporation,phase solution water surface adsorption form study temperature structure formation dolomitization environments hypersaline dolomite kinetic reactant mineral thermodynamic temperatures schizohaline inhibitors alkaline carbonate saline ions mg camg supratidal groundwaters sabkha recrystallization caco stoichiometric subtidal ca high calcite take hydrothermal subsurface mineralogy fluctuating conditions saturation salinity fermentation sulfate seawater evaporation conducive
polymer,polymer release property scaffold particle nanoparticle material delivery show surface emulsion dispersion lnr polar blends polymers surfactant non liquid droplets waterphase microscopy homogeneous scanning thermogram molecules showed micrograph exfoliated emulsification ldpe nanocomposites montmorillonite molecular flocculation retards dispersions emulsifiers adsorb thermoplastics calorimetry hdpe polymerized elastomers elastomer preparation interfacial emulsions
nanocomposite,polymer release property scaffold particle nanoparticle material delivery show surface nanotubes bn boron nanotube bnnts nitride carbon atoms micrometer properties materials shielding nanotransducers doping nitrogen absorption nanocarriers graphitic europium particular spallation biocompatibility structural gold polymorph bandgap light semiconducting electrical sputtering temperature chirality toxicological phosphor chemical field annealing ablation insulator thermally
factor analysis,correlation analysis sleep index correlate predict significant study variable curve coefficient variables pearson relationship measure r product intraclass rankings strongest moment covariance outliers multivariate usability two used types infer propensity statistic deviations causal units coefficients type icc descriptive distorted quantitative possible range incorrectly numerical disagreement measurements resemble observations
data analysis,correlation analysis sleep index correlate predict significant study variable curve data motion visualization charts multivariate blobs chart graphical bubble characteristics dataset datasets interactive dynamic nanobi amcharts appearance facilitates quantitative socr temporal variables plots mapping gapminder trends limitations using allow bivariate size provide object homeomorphic interactively instance subprime blob glyphs
"blood test,diagnostic test",sample test screening positive testing pcr milk screen cow result hiv oraquick antibodies results negative false laboratory kit home c swab generated blot antigens line antibody orasure blood times confirm fluid minutes tube appear oral counter system mixture strip exposure immunoassay contains contribute tests confirmatory nitrocellulose
visual perception,response task stimulus effect visual condition participant processing experiment movement colavita auditory stimuli dominance sensory bimodal unimodal participants audiovisual colleagues showed koppen trials sinnett presented multisensory monocular spence modality attention vision conducted modalities attentional pigeons steeves bias semantic targets eye incongruent temporal findings results binocular
"clinical trial,cancer",patient survival disease outcome clinical factor analysis month follow-up stage durvalumab placebo progression astrazeneca phase cancer lung patients tremelimumab metastatic trial urothelial chemotherapy nsclc medi hpv cell increased non platinum treatment pd months imfinzi fda free iii underway gefitinib neoadjuvant medimmune therapy b combining tlr metastases adjuvant
prognosis,patient survival disease outcome clinical factor analysis month follow-up stage hrpc patients trial treatment cancer metastatic prostate fda asymptomatic treated mcrpc provenge dendreon months nccn placebo randomized subjects comparing symptomatic psa cap minimally pain sleeplessnes compendium enrolled vaccine enrolling overall approval median hormone statistically yervoy bnct ebrt surgical
"brain,working memory,semantic memory,visual memory,cognition,recognition memory",memory cognitive brain cortex region functional performance task area study stern stimuli lobe medial hippocampal encoding fmri temporal hippocampus alzheimer activation imaging visual scenes showing yakeel novel dementia subjects disease studies resonance passingham robust presenilin activity hyperactivation magnetic subsequent mechanisms parahippocampal quiroz familiar increases demonstrated
blood pressure,level patient serum control healthy blood higher significantly marker subject pressure ambulatory dipper monitoring hypertension daytime dippers measurements non bp mortality dipping dip variability clinical hypertrophy risk sleep clinically cardiovascular associated abpm night pressures morning excessive coat reverse organ reveal sbp patterns hypertensive drop systolic useful factors values
"endurance training,agility,strength training,physical exercise",muscle exercise activity training physical increase test force strength performance conditioning uksca coaches prescription certification aerobic sports athletes qualifications coach reps sport twitch collegiate increased type improve bachelor speed plyometrics sccc professional decrements players professionals frequency certified degree injuries resistance risk athletic modulates injury prerequisites
muscle tone,muscle exercise activity training physical increase test force strength performance fitness oxygen anaerobic aerobic cardiorespiratory cardiovascular muscles metabolic metabolism conditioning ability stroke rises haemoglobin blood working volume improved venous buffers bloodstream energy capacity effect heart maximal cochrane review person lungs muscular interventions physiological cardiac endurance optimal
methodology,method datum algorithm analysis approach network set base propose result wmfp cocomo cosysmo appw software sizing code methodologies programmer source complexity elements user metrics micro function dsdm cyclomatic effort measurement ancestor score sloc cost aup measured average maintainability produces boehm parser successor translated halstead methods interpolated guesses basic
data analysis,method datum algorithm analysis approach network set base propose result data link matrix tools methods visualization identify knowledge techniques unsupervised domain expert relationships association requires learning chart nodes patterns statistical inherent used issues supervised search information anacpapa cluemaker netmap links activities charts datawalk klerks crimenet based discovery
computation,method datum algorithm analysis approach network set base propose result modal bayesian oma parameters vibration posterior distribution uncertainty data fft mpv input bayoma operational properties formulation ambient algorithms probability counterparts random identification fundamental measured domain g excitations statistics bayes fast e quantifying damping using identified fourier formulations inference
principal component analysis,method datum algorithm analysis approach network set base propose result optimization optislang model robustness sensitivity variables cae mop approximation cop optimal reliability dynardo based formula stochastic prognosis evaluation metamodel variance random methods variable multi objective prediction quantifies responses validation slang gmbh software interfaces disciplinary subset algorithms defined probability estimated
finite element method,method datum algorithm analysis approach network set base propose result superiorization iterative constraints unconstrained optimization methods perturbations algorithms superiorizing feasibility minimization merit function feasible regularized methodology perturbed superiorized seeking constrained efficacy projections gradient original application projection onto projected reconstruction antipodal iterates objective approaches nondestructive snark regularization unperturbed useful
"larva,parasitoid,sperm competition",female male population species egg selection host larva effect insect fungus copulation ganoderma cornutus bolitotherus horns courtship beetles fruiting eubadizon orchesiae horned beetle adults holometabolic applanatum males tsugae clypeal sternite larvae eggs braconid lucidum uncharacterized darkling parasitized abdomens stages bodies pupate frass elytra morphs adult
sexual reproduction,female male population species egg selection host larva effect insect uniraptor wolbachia reproduction offspring thelytoky muscidifurax wasp females reproductive bacteria viable sexual sperm bacterium meiotic induce relationship males raptorellus produce cytoplasmically reproduce calcitrans stomoxys haploids diploidy thelytokous automixis alterations fertile pteromalidae haplodiploidy fitness diploids synanthropic
insect,female male population species egg selection host larva effect insect aphid ladybird aphis transverse coccinella transversalis melanaphis cervaphis therioaphis uroleucon indica macrosiphum myzus fabricius rappardi rosaeiformis idioscopus orthezia transversoguttata leafcurling pseudobrassicae yomogifoliae taoia ononidis empoascanara donacis pentalonia nigronervosa spiraecola helichrysi sonchi brachycaudus lipaphis nicotianae brevicoryne craccivora toxoptera macrosiphoniella maidis
clinical psychology,social study adolescent relationship health behavior factor family examine school sociology medical sociological clinical medicine parsons pescosolido vilfredo interactional aetiology talcott goodenough gerontology redirection pareto interests bioethics demography theory anselm knowledge bernice sociologists epistemology disparities silverman renee normative commonly qualitative practice interacts becker bodily strauss schneider studies explanations
"child development,social support,psychological research,sociology,education",social study adolescent relationship health behavior factor family examine school gender reproductive child sexual violence raj maternal gendered evaluation vulnerabilities marriage assessment inequalities interventions behavioral research developmental socially intimate measurement settings vulnerable theories populations including inequities ucsd concerns saharan etiology development epidemiological partner asia york neonatal panelist contending
"prosocial behavior,psychology,social behavior,socialization",social study adolescent relationship health behavior factor family examine school capaldi antisocial longitudinal abuse intimate risk parental behaviors oregon substance research males scientist abusive factors violence developmental intergenerational depressive psychology apa parenting problems parents youth child conduct institute adjustment deborah aggression partner symptoms monitoring increased psychological externalizing
complex system,process mechanism role network function interaction system change complex control suprastructure processes dualistic hierarchically architecture petri infrastructure requirements nets architectures outputs abstraction inputs etc box hierarchy modeling transform systems space structural real objects requires bipartite ccs energy traverses superstructure calculus hierarchical syntax simulated studied graphical come versa
mathematical model,model datum estimate method predict parameter result base rate simulation equations sample estimating parameters statistic likelihood value equation data estimates estimators median generalisation estimator mean methods equating exponential intuitive specifying estimation based suppose justification squares simultaneous probability solved calculated theoretical define moments population set statistical consistent formula
computer simulation,model datum estimate method predict parameter result base rate simulation deterministic modsaf csim stochastic models simulations evaluation inputs computer janus battlefield system outputs simulate atoms taylor variables applications software modeling realistic entities libraries subsystem random computers experiments objectoriented cpumemory statistical ed dynare simulator systems networks sequencing noninvertible discrete
"parameter,regression analysis,estimation",model datum estimate method predict parameter result base rate simulation mhe estimation formula horizon measured coefficient kalman weighting parameters predicted th optimization computational filter window g moving minimizing uses strategy relative e sampled algorithm state approach measurements time expense reflecting estimates variable unmeasured multivariable shifted penalizing process solution
ozone,exposure concentration water soil metal study environmental level sample air cmaq pollution emissions pollutant particulate ozone pollutants dispersion multi meteorological regional concentrations model atmosphere advection inversions dilution sulfuric subsidence fine ammonium secondary levels quality simulating oxides sulfate mitigation ammonia epa outputs interacts diffusion volatile inputs efficacy assessing deposition congestion
soil,exposure concentration water soil metal study environmental level sample air soils sodium alkali carbonate alkalinity alkaline sodic leaching salts ions irrigation clay naco ph calcium daz co layer surface ca plants caco infiltration saline drainage high moisture na urea dissolved cation particles gypsum salinity acidifying barilla zone basicity
